task	sentence	sentence_id	content	part_of_speech	word_idx
TSR	Henry David Reginald Margesson, 1st Viscount Margesson, of Rugby (July 26, 1890-December 24, 1965) was a British Conservative politician most popularly remembered for his tenure as Government Chief Whip in the 1930s.	9	as	IN	25
TSR	Henry David Reginald Margesson, 1st Viscount Margesson, of Rugby (July 26, 1890-December 24, 1965) was a British Conservative politician most popularly remembered for his tenure as Government Chief Whip in the 1930s.	9	Government	NNP	26
TSR	Henry David Reginald Margesson, 1st Viscount Margesson, of Rugby (July 26, 1890-December 24, 1965) was a British Conservative politician most popularly remembered for his tenure as Government Chief Whip in the 1930s.	9	Chief	NNP	27
TSR	Henry David Reginald Margesson, 1st Viscount Margesson, of Rugby (July 26, 1890-December 24, 1965) was a British Conservative politician most popularly remembered for his tenure as Government Chief Whip in the 1930s.	9	Whip	NNP	28
TSR	Henry David Reginald Margesson, 1st Viscount Margesson, of Rugby (July 26, 1890-December 24, 1965) was a British Conservative politician most popularly remembered for his tenure as Government Chief Whip in the 1930s.	9	in	IN	29
TSR	Henry David Reginald Margesson, 1st Viscount Margesson, of Rugby (July 26, 1890-December 24, 1965) was a British Conservative politician most popularly remembered for his tenure as Government Chief Whip in the 1930s.	9	the	DT	30
TSR	Henry David Reginald Margesson, 1st Viscount Margesson, of Rugby (July 26, 1890-December 24, 1965) was a British Conservative politician most popularly remembered for his tenure as Government Chief Whip in the 1930s.	9	1930s.	CD	31
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	In	IN	0
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	retrospect,	JJ	1
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	many	JJ	2
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	now	RB	3
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	view	VBP	4
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	Gore	NNP	5
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	as	IN	6
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	a	DT	7
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	helpful	JJ	8
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	factor	NN	9
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	in	IN	10
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	the	DT	11
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	1992	CD	12
TSR	In retrospect, many now view Gore as a helpful factor in the 1992 campaign.	10	campaign.	NN	13
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	Benjamin	NNP	0
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	Everett	NNP	1
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	Jordan	NNP	2
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	(8	NNP	3
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	September	NNP	4
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	1896	CD	5
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	-	:	6
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	15	CD	7
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	March	NNP	8
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	1974)	CD	9
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	was	VBD	10
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	a	DT	11
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	Democratic	JJ	12
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	U.S.	NNP	13
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	senator	NN	14
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	from	IN	15
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	the	DT	16
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	state	NN	17
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	of	IN	18
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	North	NNP	19
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	Carolina	NNP	20
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	between	IN	21
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	1958	CD	22
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	and	CC	23
TSR	Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.	11	1973.	CD	24
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	He	PRP	0
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	is	VBZ	1
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	in	IN	2
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	the	DT	3
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	Gaullist	NNP	4
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	political	JJ	5
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	family,	NN	6
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	currently	RB	7
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	a	DT	8
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	member	NN	9
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	of	IN	10
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	the	DT	11
TSR	He is in the Gaullist political family, currently a member of the UMP.	12	UMP.	NNP	12
TSR	The election of fellow-Republican Dwight Eisenhower to the presidency saw Rockefeller appointed first as chair of the President's Advisory Committee on Government Organization and later as an undersecretary in the Department of Health, Education, and Welfare.	13	The	DT	0
TSR	The election of fellow-Republican Dwight Eisenhower to the presidency saw Rockefeller appointed first as chair of the President's Advisory Committee on Government Organization and later as an undersecretary in the Department of Health, Education, and Welfare.	13	election	NN	1
TSR	The election of fellow-Republican Dwight Eisenhower to the presidency saw Rockefeller appointed first as chair of the President's Advisory Committee on Government Organization and later as an undersecretary in the Department of Health, Education, and Welfare.	13	of	IN	2
TSR	The election of fellow-Republican Dwight Eisenhower to the presidency saw Rockefeller appointed first as chair of the President's Advisory Committee on Government Organization and later as an undersecretary in the Department of Health, Education, and Welfare.	13	fellow-Republican	JJ	3
TSR	The election of fellow-Republican Dwight Eisenhower to the presidency saw Rockefeller appointed first as chair of the President's Advisory Committee on Government Organization and later as an undersecretary in the Department of Health, Education, and Welfare.	13	Dwight	NNP	4
TSR	The election of fellow-Republican Dwight Eisenhower to the presidency saw Rockefeller appointed first as chair of the President's Advisory Committee on Government Organization and later as an undersecretary in the Department of Health, Education, and Welfare.	13	Eisenhower	NNP	5
TSR	The election of fellow-Republican Dwight Eisenhower to the presidency saw Rockefeller appointed first as chair of the President's Advisory Committee on Government Organization and later as an undersecretary in the Department of Health, Education, and Welfare.	13	to	TO	6
