task	sentence	sentence_id	content	part_of_speech	word_idx
NR	Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.	7	Litogot	NNP	26
NR	Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.	7	(c1839-1876),	JJ	27
NR	Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.	7	immigrants	NNS	28
NR	Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.	7	from	IN	29
NR	Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.	7	County	NNP	30
NR	Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.	7	Cork,	NNP	31
NR	Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.	7	Ireland.	NNP	32
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	In	IN	0
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	the	DT	1
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	years	NNS	2
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	between	IN	3
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	the	DT	4
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	wars,	NN	5
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	Henry	NNP	6
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	Ford	NNP	7
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	supported	VBD	8
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	Adolf	NNP	9
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	Hitler's	NNP	10
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	Nazi	NNP	11
NR	In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.	8	regime.	NN	12
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	There	EX	0
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	is	VBZ	1
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	also	RB	2
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	some	DT	3
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	evidence	NN	4
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	that	IN	5
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	Henry	NNP	6
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	Ford	NNP	7
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	gave	VBD	8
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	Adolf	NNP	9
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	Hitler	NNP	10
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	direct	JJ	11
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	financial	JJ	12
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	backing	NN	13
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	when	WRB	14
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	Hitler	NNP	15
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	was	VBD	16
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	first	RB	17
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	starting	VBG	18
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	out	RP	19
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	in	IN	20
NR	There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.	9	politics.	NN	21
NR	This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.	10	This	DT	0
NR	This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.	10	can	MD	1
NR	This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.	10	in	IN	2
NR	This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.	10	part	NN	3
NR	This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.	10	be	VB	4
NR	This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.	10	traced	VBN	5
NR	This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.	10	to	TO	6
NR	This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.	10	statements	NNS	7
NR	This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.	10	from	IN	8
NR	This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.	10	Kurt	NNP	9
